City,Country,ISO_Country_Code,Region,Month,Item,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Population_Estimate,Breakfast_Basket_USD,Relative_Item_Price_Pct,z_score_price_usd,scaled_Population_Estimate,scaled_Exchange_Rate,scaled_YoY_Inflation_Estimate_Pct,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,Item_Category_Bakery,Item_Category_Dairy,Item_Category_Dairy & Eggs,Item_Category_Fruits,Item_Category_Grains,Item_Category_Meat,Item_Category_Vegetables
Doha,Qatar,QAT,MENA,2026-01-01,Milk (1 Liter),1.0,liter,8.12,QAR,2.23,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,21.217887725975263,1.3049828693888987,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Milk (1 Liter),1.0,liter,8.23,QAR,2.26,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,20.945319740500462,1.3617302432736116,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Milk (1 Liter),1.0,liter,8.26,QAR,2.27,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,20.97966728280961,1.3806460345685165,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Fresh White Bread (500g),500.0,grams,5.24,QAR,1.44,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,14.103819784524973,-0.35716325351500766,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,Fresh White Bread (500g),500.0,grams,5.61,QAR,1.54,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,14.836223506743737,-0.25685882168190355,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,Fresh White Bread (500g),500.0,grams,5.57,QAR,1.53,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,14.285714285714285,-0.26688926486521397,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,Fresh White Bread (500g),500.0,grams,5.31,QAR,1.46,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,13.891531874405327,-0.3371023671483868,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Fresh White Bread (500g),500.0,grams,5.64,QAR,1.55,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,14.36515291936979,-0.24682837849859313,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Fresh White Bread (500g),500.0,grams,5.57,QAR,1.53,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,14.140480591497226,-0.26688926486521397,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,1,0,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,White Rice (1 kg),1.0,kg,14.12,QAR,3.88,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,38.00195886385896,0.3770062595888029,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2025-11-01,White Rice (1 kg),1.0,kg,14.12,QAR,3.88,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,37.3795761078998,0.3770062595888029,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2025-12-01,White Rice (1 kg),1.0,kg,14.49,QAR,3.98,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,37.161531279178334,0.42455016208152474,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2026-01-01,White Rice (1 kg),1.0,kg,14.34,QAR,3.94,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,37.48810656517602,0.405532601084436,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2026-02-01,White Rice (1 kg),1.0,kg,14.74,QAR,4.05,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,37.53475440222429,0.45783089382642994,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2026-03-01,White Rice (1 kg),1.0,kg,14.85,QAR,4.08,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,37.707948243992604,0.4720940645742466,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,1,0,0
Doha,Qatar,QAT,MENA,2025-10-01,"Eggs (Regular, 12)",12.0,pieces,10.01,QAR,2.75,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,26.93437806072478,-0.28160844365407767,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,"Eggs (Regular, 12)",12.0,pieces,10.05,QAR,2.76,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,26.589595375722542,-0.27438417153117933,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,"Eggs (Regular, 12)",12.0,pieces,10.63,QAR,2.92,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,27.26423902894491,-0.15879581756480363,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,"Eggs (Regular, 12)",12.0,pieces,10.48,QAR,2.88,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,27.402473834443384,-0.18769290605639755,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,"Eggs (Regular, 12)",12.0,pieces,10.67,QAR,2.93,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,27.15477293790547,-0.151571545441905,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,"Eggs (Regular, 12)",12.0,pieces,10.7,QAR,2.94,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,27.171903881700555,-0.14434727331900665,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,1,0,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Local Cheese (1 kg),1.0,kg,38.04,QAR,10.45,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,102.35063663075414,-0.2597070795354104,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,Local Cheese (1 kg),1.0,kg,39.57,QAR,10.87,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,104.72061657032754,-0.16061634082291606,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,Local Cheese (1 kg),1.0,kg,39.5,QAR,10.85,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,101.30718954248366,-0.16533494742827284,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,Local Cheese (1 kg),1.0,kg,40.77,QAR,11.2,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,106.5651760228354,-0.08275933183452765,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Local Cheese (1 kg),1.0,kg,40.95,QAR,11.25,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,104.26320667284523,-0.0709628153211353,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Local Cheese (1 kg),1.0,kg,40.7,QAR,11.18,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,103.32717190388169,-0.08747793843988443,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,1,0,0,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Chicken Fillets (1 kg),1.0,kg,29.09,QAR,7.99,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,78.25661116552399,-0.09130399794032323,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-11-01,Chicken Fillets (1 kg),1.0,kg,28.07,QAR,7.71,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,74.27745664739885,-0.15716009104930648,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-12-01,Chicken Fillets (1 kg),1.0,kg,28.8,QAR,7.91,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,73.85620915032679,-0.11012002454288987,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-01-01,Chicken Fillets (1 kg),1.0,kg,28.58,QAR,7.85,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,74.69077069457659,-0.12423204449481495,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-02-01,Chicken Fillets (1 kg),1.0,kg,29.05,QAR,7.98,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,73.95736793327156,-0.09365600126564401,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-03-01,Chicken Fillets (1 kg),1.0,kg,29.05,QAR,7.98,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,73.75231053604436,-0.09365600126564401,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-10-01,Beef Round (1 kg),1.0,kg,81.51,QAR,22.39,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,219.29480901077372,0.6420323356565018,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-11-01,Beef Round (1 kg),1.0,kg,81.14,QAR,22.29,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,214.73988439306356,0.6300021488250724,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-12-01,Beef Round (1 kg),1.0,kg,80.27,QAR,22.05,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,205.88235294117646,0.6011297004296429,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-01-01,Beef Round (1 kg),1.0,kg,81.47,QAR,22.38,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,212.94005708848712,0.6408293169733587,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-02-01,Beef Round (1 kg),1.0,kg,81.76,QAR,22.46,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,208.15569972196482,0.6504534664385021,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2026-03-01,Beef Round (1 kg),1.0,kg,82.56,QAR,22.68,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,209.6118299445471,0.6769198774676459,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,1,0
Doha,Qatar,QAT,MENA,2025-10-01,Apples (1 kg),1.0,kg,7.5,QAR,2.06,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,20.17629774730656,-0.6813692494019838,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,Apples (1 kg),1.0,kg,7.75,QAR,2.13,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,20.52023121387283,-0.6253797689276865,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,Apples (1 kg),1.0,kg,7.83,QAR,2.15,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,20.07469654528478,-0.6093827745064587,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,Apples (1 kg),1.0,kg,7.79,QAR,2.14,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,20.361560418648907,-0.6173812717170725,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Apples (1 kg),1.0,kg,7.97,QAR,2.19,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,20.29657089898054,-0.577388785664003,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Apples (1 kg),1.0,kg,7.97,QAR,2.19,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,20.240295748613676,-0.577388785664003,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Bananas (1 kg),1.0,kg,11.61,QAR,3.19,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,31.24387855044074,1.129158110730331,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,Bananas (1 kg),1.0,kg,12.56,QAR,3.45,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,33.23699421965318,1.4005941886798547,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,Bananas (1 kg),1.0,kg,12.7,QAR,3.49,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,32.586367880485525,1.4423535852874736,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,Bananas (1 kg),1.0,kg,11.94,QAR,3.28,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,31.208372978116078,1.2231167530974736,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Bananas (1 kg),1.0,kg,12.45,QAR,3.42,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,31.69601482854495,1.36927464122414,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Bananas (1 kg),1.0,kg,12.38,QAR,3.4,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,31.42329020332717,1.3483949429203306,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Oranges (1 kg),1.0,kg,5.97,QAR,1.64,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,16.062683643486775,-0.6879573385677611,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-11-01,Oranges (1 kg),1.0,kg,6.26,QAR,1.72,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,16.570327552986512,-0.6179882848553568,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-12-01,Oranges (1 kg),1.0,kg,6.52,QAR,1.79,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,16.713352007469652,-0.5567653628570031,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-01-01,Oranges (1 kg),1.0,kg,6.3,QAR,1.73,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,16.460513796384397,-0.6092421531413063,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-02-01,Oranges (1 kg),1.0,kg,6.59,QAR,1.81,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,16.774791473586657,-0.539273099428902,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2026-03-01,Oranges (1 kg),1.0,kg,6.44,QAR,1.77,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,16.358595194085026,-0.5742576262851041,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,1,0,0,0
Doha,Qatar,QAT,MENA,2025-10-01,Tomatoes (1 kg),1.0,kg,10.96,QAR,3.01,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,29.480901077375115,-0.27624092521049853,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-11-01,Tomatoes (1 kg),1.0,kg,12.38,QAR,3.4,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,32.75529865125241,-0.10563049462595597,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-12-01,Tomatoes (1 kg),1.0,kg,13.03,QAR,3.58,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,33.426704014939304,-0.026887218971551656,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-01-01,Tomatoes (1 kg),1.0,kg,12.27,QAR,3.37,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,32.06470028544244,-0.11875437390168993,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-02-01,Tomatoes (1 kg),1.0,kg,12.63,QAR,3.47,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,32.15940685820205,-0.07500810964924308,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-03-01,Tomatoes (1 kg),1.0,kg,12.38,QAR,3.4,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,31.42329020332717,-0.10563049462595597,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-10-01,Potatoes (1 kg),1.0,kg,3.64,QAR,1.0,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,9.79431929480901,-0.7359252993243101,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-11-01,Potatoes (1 kg),1.0,kg,3.97,QAR,1.09,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,10.500963391136802,-0.6287668723074998,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-12-01,Potatoes (1 kg),1.0,kg,3.97,QAR,1.09,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,10.177404295051353,-0.6287668723074998,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-01-01,Potatoes (1 kg),1.0,kg,3.86,QAR,1.06,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,10.085632730732637,-0.6644863479797699,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-02-01,Potatoes (1 kg),1.0,kg,4.04,QAR,1.11,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,10.287303058387398,-0.6049538885259865,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-03-01,Potatoes (1 kg),1.0,kg,3.97,QAR,1.09,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,10.073937153419593,-0.6287668723074998,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-10-01,Onions (1 kg),1.0,kg,7.17,QAR,1.97,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,19.29480901077375,-0.03123806628576267,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-11-01,Onions (1 kg),1.0,kg,8.48,QAR,2.33,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,22.447013487475914,0.22778821526313997,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-12-01,Onions (1 kg),1.0,kg,8.19,QAR,2.25,0.2747,8.9,125.8,2025-12-01,-1.0,3.1,2.5,2026-03-20,2382000,10.71,21.008403361344534,0.1702268193633838,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-01-01,Onions (1 kg),1.0,kg,8.12,QAR,2.23,0.2747,8.9,124.2,2026-01-01,-1.0,3.1,2.5,2026-03-20,2382000,10.51,21.217887725975263,0.15583647038844475,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-02-01,Onions (1 kg),1.0,kg,8.23,QAR,2.26,0.2747,8.9,125.3,2026-02-01,-1.0,3.1,2.5,2026-03-20,2382000,10.79,20.945319740500462,0.17742199385085314,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2026-03-01,Onions (1 kg),1.0,kg,8.26,QAR,2.27,0.2747,8.9,126.0,2026-03-01,-1.0,3.1,2.5,2026-03-20,2382000,10.82,20.97966728280961,0.18461716833832284,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-10-01,Lettuce (1 Head),1.0,head,4.7,QAR,1.29,0.2747,8.9,127.1,2025-10-01,-1.0,3.1,2.5,2026-03-20,2382000,10.21,12.634671890303622,-0.22152766533417761,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
Doha,Qatar,QAT,MENA,2025-11-01,Lettuce (1 Head),1.0,head,5.46,QAR,1.5,0.2747,8.9,126.2,2025-11-01,-1.0,3.1,2.5,2026-03-20,2382000,10.38,14.45086705202312,0.08122155866270869,-0.4355714359704381,-0.3549155770069718,1.3563192473905563,0,1,0,0,0,0,0,0,0,0,0,0,1
